ZipCode,Region,Division,StateFullName,State,StateANSI,CSA Name,CSA Code,MSA_Name,MSAANSI,County,CountyANSI
49514,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49515,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49516,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49518,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49519,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49523,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49525,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49528,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49530,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49534,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49544,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49546,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49548,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49555,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49560,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49588,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49599,Midwest,East North Central,Michigan,MI,26,"Grand Rapids-Wyoming-Muskegon, MI",266,Grand Rapids-Muskegon-Holland MI MSA,3000,KENT,81
49601,Midwest,East North Central,Michigan,MI,26,,,,,WEXFORD,165
49610,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49611,Midwest,East North Central,Michigan,MI,26,,,,,ANTRIM,9
49612,Midwest,East North Central,Michigan,MI,26,,,,,ANTRIM,9
49613,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49614,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49615,Midwest,East North Central,Michigan,MI,26,,,,,ANTRIM,9
49616,Midwest,East North Central,Michigan,MI,26,,,,,BENZIE,19
49617,Midwest,East North Central,Michigan,MI,26,,,,,BENZIE,19
49618,Midwest,East North Central,Michigan,MI,26,,,,,WEXFORD,165
49619,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49620,Midwest,East North Central,Michigan,MI,26,,,,,WEXFORD,165
49621,Midwest,East North Central,Michigan,MI,26,,,,,LEELANAU,89
49622,Midwest,East North Central,Michigan,MI,26,,,,,ANTRIM,9
49623,Midwest,East North Central,Michigan,MI,26,,,,,LAKE,85
49625,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49626,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49627,Midwest,East North Central,Michigan,MI,26,,,,,ANTRIM,9
49628,Midwest,East North Central,Michigan,MI,26,,,,,BENZIE,19
49629,Midwest,East North Central,Michigan,MI,26,,,,,ANTRIM,9
49630,Midwest,East North Central,Michigan,MI,26,,,,,LEELANAU,89
49631,Midwest,East North Central,Michigan,MI,26,,,,,OSCEOLA,133
49632,Midwest,East North Central,Michigan,MI,26,,,,,MISSAUKEE,113
49633,Midwest,East North Central,Michigan,MI,26,,,,,KALKASKA,79
49634,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49635,Midwest,East North Central,Michigan,MI,26,,,,,BENZIE,19
49636,Midwest,East North Central,Michigan,MI,26,,,,,LEELANAU,89
49637,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49638,Midwest,East North Central,Michigan,MI,26,,,,,WEXFORD,165
49639,Midwest,East North Central,Michigan,MI,26,,,,,OSCEOLA,133
49640,Midwest,East North Central,Michigan,MI,26,,,,,BENZIE,19
49642,Midwest,East North Central,Michigan,MI,26,,,,,LAKE,85
49643,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49644,Midwest,East North Central,Michigan,MI,26,,,,,LAKE,85
49645,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49646,Midwest,East North Central,Michigan,MI,26,,,,,KALKASKA,79
49648,Midwest,East North Central,Michigan,MI,26,,,,,ANTRIM,9
49649,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49650,Midwest,East North Central,Michigan,MI,26,,,,,BENZIE,19
49651,Midwest,East North Central,Michigan,MI,26,,,,,MISSAUKEE,113
49653,Midwest,East North Central,Michigan,MI,26,,,,,LEELANAU,89
49654,Midwest,East North Central,Michigan,MI,26,,,,,LEELANAU,89
49655,Midwest,East North Central,Michigan,MI,26,,,,,OSCEOLA,133
49656,Midwest,East North Central,Michigan,MI,26,,,,,LAKE,85
49657,Midwest,East North Central,Michigan,MI,26,,,,,MISSAUKEE,113
49659,Midwest,East North Central,Michigan,MI,26,,,,,ANTRIM,9
49660,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49663,Midwest,East North Central,Michigan,MI,26,,,,,WEXFORD,165
49664,Midwest,East North Central,Michigan,MI,26,,,,,LEELANAU,89
49665,Midwest,East North Central,Michigan,MI,26,,,,,OSCEOLA,133
49666,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49667,Midwest,East North Central,Michigan,MI,26,,,,,MISSAUKEE,113
49668,Midwest,East North Central,Michigan,MI,26,,,,,WEXFORD,165
49670,Midwest,East North Central,Michigan,MI,26,,,,,LEELANAU,89
49673,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49674,Midwest,East North Central,Michigan,MI,26,,,,,LEELANAU,89
49675,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49676,Midwest,East North Central,Michigan,MI,26,,,,,KALKASKA,79
49677,Midwest,East North Central,Michigan,MI,26,,,,,OSCEOLA,133
49679,Midwest,East North Central,Michigan,MI,26,,,,,OSCEOLA,133
49680,Midwest,East North Central,Michigan,MI,26,,,,,KALKASKA,79
49682,Midwest,East North Central,Michigan,MI,26,,,,,LEELANAU,89
49683,Midwest,East North Central,Michigan,MI,26,,,,,BENZIE,19
49684,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49685,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49686,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49688,Midwest,East North Central,Michigan,MI,26,,,,,OSCEOLA,133
49689,Midwest,East North Central,Michigan,MI,26,,,,,MANISTEE,101
49690,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49696,Midwest,East North Central,Michigan,MI,26,,,,,GRAND TRAVERSE,55
49701,Midwest,East North Central,Michigan,MI,26,,,,,CHEBOYGAN,31
49705,Midwest,East North Central,Michigan,MI,26,,,,,CHEBOYGAN,31
49706,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49707,Midwest,East North Central,Michigan,MI,26,,,,,ALPENA,7
49709,Midwest,East North Central,Michigan,MI,26,,,,,MONTMORENCY,119
49710,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49711,Midwest,East North Central,Michigan,MI,26,,,,,CHARLEVOIX,29
49712,Midwest,East North Central,Michigan,MI,26,,,,,CHARLEVOIX,29
49713,Midwest,East North Central,Michigan,MI,26,,,,,CHARLEVOIX,29
49715,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49716,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49717,Midwest,East North Central,Michigan,MI,26,,,,,CHEBOYGAN,31
49718,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49719,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49720,Midwest,East North Central,Michigan,MI,26,,,,,CHARLEVOIX,29
49721,Midwest,East North Central,Michigan,MI,26,,,,,CHEBOYGAN,31
49722,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49723,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49724,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49725,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49726,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49727,Midwest,East North Central,Michigan,MI,26,,,,,CHARLEVOIX,29
49728,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49729,Midwest,East North Central,Michigan,MI,26,,,,,ANTRIM,9
49730,Midwest,East North Central,Michigan,MI,26,,,,,OTSEGO,137
49733,Midwest,East North Central,Michigan,MI,26,,,,,CRAWFORD,39
49734,Midwest,East North Central,Michigan,MI,26,,,,,OTSEGO,137
49735,Midwest,East North Central,Michigan,MI,26,,,,,OTSEGO,137
49736,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49737,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49738,Midwest,East North Central,Michigan,MI,26,,,,,CRAWFORD,39
49739,Midwest,East North Central,Michigan,MI,26,,,,,CRAWFORD,39
49740,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49743,Midwest,East North Central,Michigan,MI,26,,,,,PRESQUE ISLE,141
49744,Midwest,East North Central,Michigan,MI,26,,,,,ALPENA,7
49745,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49746,Midwest,East North Central,Michigan,MI,26,,,,,MONTMORENCY,119
49747,Midwest,East North Central,Michigan,MI,26,,,,,ALPENA,7
49748,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49749,Midwest,East North Central,Michigan,MI,26,,,,,CHEBOYGAN,31
49751,Midwest,East North Central,Michigan,MI,26,,,,,OTSEGO,137
49752,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49753,Midwest,East North Central,Michigan,MI,26,,,,,ALPENA,7
49755,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49756,Midwest,East North Central,Michigan,MI,26,,,,,MONTMORENCY,119
49757,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49759,Midwest,East North Central,Michigan,MI,26,,,,,PRESQUE ISLE,141
49760,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49761,Midwest,East North Central,Michigan,MI,26,,,,,CHEBOYGAN,31
49762,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49764,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49765,Midwest,East North Central,Michigan,MI,26,,,,,PRESQUE ISLE,141
49766,Midwest,East North Central,Michigan,MI,26,,,,,ALPENA,7
49768,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49769,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49770,Midwest,East North Central,Michigan,MI,26,,,,,EMMET,47
49774,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49775,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49776,Midwest,East North Central,Michigan,MI,26,,,,,PRESQUE ISLE,141
49777,Midwest,East North Central,Michigan,MI,26,,,,,PRESQUE ISLE,141
49779,Midwest,East North Central,Michigan,MI,26,,,,,PRESQUE ISLE,141
49780,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49781,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49782,Midwest,East North Central,Michigan,MI,26,,,,,CHARLEVOIX,29
49783,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49784,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49785,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49786,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49788,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49791,Midwest,East North Central,Michigan,MI,26,,,,,CHEBOYGAN,31
49792,Midwest,East North Central,Michigan,MI,26,,,,,CHEBOYGAN,31
49793,Midwest,East North Central,Michigan,MI,26,,,,,CHIPPEWA,33
49795,Midwest,East North Central,Michigan,MI,26,,,,,OTSEGO,137
49796,Midwest,East North Central,Michigan,MI,26,,,,,CHARLEVOIX,29
49797,Midwest,East North Central,Michigan,MI,26,,,,,OTSEGO,137
49799,Midwest,East North Central,Michigan,MI,26,,,,,CHEBOYGAN,31
49801,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49802,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49805,Midwest,East North Central,Michigan,MI,26,,,,,KEWEENAW,83
49806,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49807,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49808,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49812,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49814,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49815,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49816,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49817,Midwest,East North Central,Michigan,MI,26,,,,,SCHOOLCRAFT,153
49818,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49819,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49820,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49821,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49822,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49825,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49826,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49827,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49829,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49831,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49833,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49834,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49835,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49836,Midwest,East North Central,Michigan,MI,26,,,,,SCHOOLCRAFT,153
49837,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49838,Midwest,East North Central,Michigan,MI,26,,,,,MACKINAC,97
49839,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49840,Midwest,East North Central,Michigan,MI,26,,,,,SCHOOLCRAFT,153
49841,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49845,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49847,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49848,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49849,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49852,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49853,Midwest,East North Central,Michigan,MI,26,,,,,LUCE,95
49854,Midwest,East North Central,Michigan,MI,26,,,,,SCHOOLCRAFT,153
49855,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49858,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49861,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49862,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49863,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49864,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49865,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49866,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49868,Midwest,East North Central,Michigan,MI,26,,,,,LUCE,95
49870,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49871,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49872,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49873,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49874,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49876,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49877,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49878,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49879,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49880,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49881,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49883,Midwest,East North Central,Michigan,MI,26,,,,,SCHOOLCRAFT,153
49884,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49885,Midwest,East North Central,Michigan,MI,26,,,,,MARQUETTE,103
49886,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49887,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49891,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49892,Midwest,East North Central,Michigan,MI,26,,,,,DICKINSON,43
49893,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49894,Midwest,East North Central,Michigan,MI,26,,,,,DELTA,41
49895,Midwest,East North Central,Michigan,MI,26,,,,,ALGER,3
49896,Midwest,East North Central,Michigan,MI,26,,,,,MENOMINEE,109
49901,Midwest,East North Central,Michigan,MI,26,,,,,KEWEENAW,83
49902,Midwest,East North Central,Michigan,MI,26,,,,,IRON,71
49903,Midwest,East North Central,Michigan,MI,26,,,,,IRON,71
49905,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49908,Midwest,East North Central,Michigan,MI,26,,,,,BARAGA,13
49910,Midwest,East North Central,Michigan,MI,26,,,,,ONTONAGON,131
49911,Midwest,East North Central,Michigan,MI,26,,,,,GOGEBIC,53
49912,Midwest,East North Central,Michigan,MI,26,,,,,ONTONAGON,131
49913,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49915,Midwest,East North Central,Michigan,MI,26,,,,,IRON,71
49916,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49917,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49918,Midwest,East North Central,Michigan,MI,26,,,,,KEWEENAW,83
49919,Midwest,East North Central,Michigan,MI,26,,,,,BARAGA,13
49920,Midwest,East North Central,Michigan,MI,26,,,,,IRON,71
49921,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49922,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49925,Midwest,East North Central,Michigan,MI,26,,,,,ONTONAGON,131
49927,Midwest,East North Central,Michigan,MI,26,,,,,IRON,71
49929,Midwest,East North Central,Michigan,MI,26,,,,,ONTONAGON,131
49930,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49931,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49934,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49935,Midwest,East North Central,Michigan,MI,26,,,,,IRON,71
49938,Midwest,East North Central,Michigan,MI,26,,,,,GOGEBIC,53
49942,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49945,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49946,Midwest,East North Central,Michigan,MI,26,,,,,BARAGA,13
49947,Midwest,East North Central,Michigan,MI,26,,,,,GOGEBIC,53
49948,Midwest,East North Central,Michigan,MI,26,,,,,ONTONAGON,131
49950,Midwest,East North Central,Michigan,MI,26,,,,,KEWEENAW,83
49952,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49953,Midwest,East North Central,Michigan,MI,26,,,,,ONTONAGON,131
49955,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49958,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49959,Midwest,East North Central,Michigan,MI,26,,,,,GOGEBIC,53
49960,Midwest,East North Central,Michigan,MI,26,,,,,ONTONAGON,131
49961,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49962,Midwest,East North Central,Michigan,MI,26,,,,,BARAGA,13
49963,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49964,Midwest,East North Central,Michigan,MI,26,,,,,IRON,71
49965,Midwest,East North Central,Michigan,MI,26,,,,,HOUGHTON,61
49967,Midwest,East North Central,Michigan,MI,26,,,,,ONTONAGON,131
49968,Midwest,East North Central,Michigan,MI,26,,,,,GOGEBIC,53
49969,Midwest,East North Central,Michigan,MI,26,,,,,GOGEBIC,53
49970,Midwest,East North Central,Michigan,MI,26,,,,,BARAGA,13
49971,Midwest,East North Central,Michigan,MI,26,,,,,ONTONAGON,131
50001,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,WARREN,181
50002,Midwest,West North Central,Iowa,IA,19,,,,,ADAIR,1
50003,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,DALLAS,49
50005,Midwest,West North Central,Iowa,IA,19,,,,,MARSHALL,127
50006,Midwest,West North Central,Iowa,IA,19,,,,,HARDIN,83
50007,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,POLK,153
50008,Midwest,West North Central,Iowa,IA,19,,,,,WAYNE,185
50009,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,POLK,153
50010,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,STORY,169
50011,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,STORY,169
50012,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,STORY,169
50013,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,STORY,169
50014,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,STORY,169
50020,Midwest,West North Central,Iowa,IA,19,,,,,CASS,29
50021,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,POLK,153
50022,Midwest,West North Central,Iowa,IA,19,,,,,CASS,29
50023,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,POLK,153
50025,Midwest,West North Central,Iowa,IA,19,,,,,AUDUBON,9
50026,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,GUTHRIE,77
50027,Midwest,West North Central,Iowa,IA,19,,,,,MAHASKA,123
50028,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,JASPER,99
50029,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,GUTHRIE,77
50031,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,BOONE,15
50032,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,POLK,153
50033,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,MADISON,121
50034,Midwest,West North Central,Iowa,IA,19,,,,,HAMILTON,79
50035,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,POLK,153
50036,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,BOONE,15
50037,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,BOONE,15
50038,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,DALLAS,49
50039,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,DALLAS,49
50040,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,BOONE,15
50041,Midwest,West North Central,Iowa,IA,19,,,,,FRANKLIN,69
50042,Midwest,West North Central,Iowa,IA,19,,,,,AUDUBON,9
50043,Midwest,West North Central,Iowa,IA,19,,,,,HARDIN,83
50044,Midwest,West North Central,Iowa,IA,19,,,,,MARION,125
50046,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,STORY,169
50047,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,WARREN,181
50048,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,GUTHRIE,77
50049,Midwest,West North Central,Iowa,IA,19,,,,,LUCAS,117
50050,Midwest,West North Central,Iowa,IA,19,,,,,GREENE,73
50051,Midwest,West North Central,Iowa,IA,19,,,,,MARSHALL,127
50052,Midwest,West North Central,Iowa,IA,19,,,,,WAYNE,185
50054,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,JASPER,99
50055,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,STORY,169
50056,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,,,STORY,169
50057,Midwest,West North Central,Iowa,IA,19,,,,,MARION,125
50058,Midwest,West North Central,Iowa,IA,19,,,,,CARROLL,27
50059,Midwest,West North Central,Iowa,IA,19,,,,,GREENE,73
50060,Midwest,West North Central,Iowa,IA,19,,,,,WAYNE,185
50061,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,WARREN,181
50062,Midwest,West North Central,Iowa,IA,19,,,,,MARION,125
50063,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,DALLAS,49
50064,Midwest,West North Central,Iowa,IA,19,,,,,GREENE,73
50065,Midwest,West North Central,Iowa,IA,19,,,,,DECATUR,53
50066,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,DALLAS,49
50067,Midwest,West North Central,Iowa,IA,19,,,,,DECATUR,53
50068,Midwest,West North Central,Iowa,IA,19,,,,,LUCAS,117
50069,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,DALLAS,49
50070,Midwest,West North Central,Iowa,IA,19,"Des Moines-Ames-West Des Moines, IA",218,Des Moines IA MSA,2120,DALLAS,49
